"","x","y","prob"
"1",0.0789190354925676,0.00773615599602615,4.02789313723627e-08
"2",0.0789190354925676,0.00871811632593622,4.36926849784818e-08
"3",0.0789190354925676,0.00982471815609684,4.80244890733285e-08
"4",0.0789190354925676,0.0110717823940452,5.34902722232415e-08
"5",0.0789190354925676,0.0124771381156638,5.99069250622015e-08
"6",0.0789190354925676,0.0140608774645968,6.68745805415969e-08
"7",0.0789190354925676,0.0158456429063812,7.45035495127266e-08
"8",0.0789190354925676,0.0178569509441173,8.34077414551969e-08
"9",0.0789190354925676,0.0201235569237899,9.43095990300073e-08
"10",0.0789190354925676,0.0226778661448035,1.07960604264676e-07
"11",0.0789190354925676,0.0255563971533103,1.25294557422279e-07
"12",0.0789190354925676,0.028800303841964,1.47643278518598e-07
"13",0.0789190354925676,0.0324559638204717,1.77033632290495e-07
"14",0.0789190354925676,0.0365756414687857,2.16707063432569e-07
"15",0.0789190354925676,0.0412182351524976,2.7216033171317e-07
"16",0.0789190354925676,0.046450119283253,3.53287539912105e-07
"17",0.0789190354925676,0.0523460932629886,4.7926926014642e-07
"18",0.0789190354925676,0.0589904508788938,6.9049018306417e-07
"19",0.0789190354925676,0.0664781854380647,1.07893669733141e-06
"20",0.0789190354925676,0.0749163478714641,1.8713468539388e-06
"21",0.0789190354925676,0.0844255772237817,4.03449006221868e-06
"22",0.0789190354925676,0.0951418254103614,2.1516504477422e-05
"23",0.0789190354925676,0.107218300899764,3.67036624270081e-05
"24",0.0789190354925676,0.120827659110484,5.90827223313997e-06
"25",0.0789190354925676,0.136164470837566,2.49297748055521e-06
"26",0.0789190354925676,0.15344800399982,1.43615917951885e-06
"27",0.0789190354925676,0.17292535847782,9.33786212894785e-07
"28",0.0789190354925676,0.194874998860967,6.7083150391031e-07
"29",0.0789190354925676,0.219610735610721,5.19658331975098e-07
"30",0.0789190354925676,0.247486211558061,4.25796924728976e-07
"31",0.0789190354925676,0.278899957877885,3.64366643984304e-07
"32",0.0789190354925676,0.314301091824815,3.22792488242865e-07
"33",0.0789190354925676,0.354195737690013,2.94125985401006e-07
"34",0.0789190354925676,0.399154262778375,2.74111199375231e-07
"35",0.0789190354925676,0.449819431857721,2.59949038986679e-07
"36",0.0789190354925676,0.506915596662808,2.49607411274259e-07
"37",0.0789190354925676,0.571259051835023,2.415441698686e-07
"38",0.0789190354925676,0.643769705354959,2.34548653549773e-07
"39",0.0789190354925676,0.725484230318156,2.27893306849505e-07
"40",0.0789190354925676,0.817570886082816,2.21332279885474e-07
"41",0.0789190354925676,0.921346220685057,2.15154087674205e-07
"42",0.0789190354925676,1.03829389331343,2.10129548357692e-07
"43",0.0789190354925676,1.17008588594458,2.07334166040263e-07
"44",0.0789190354925676,1.31860640739935,2.08057359557109e-07
"45",0.0789190354925676,1.48597883157183,2.13826152443753e-07
"46",0.0789190354925676,1.67459605496277,2.26691436135922e-07
"47",0.0789190354925676,1.88715470753416,2.49805153462278e-07
"48",0.0789190354925676,2.12669370599198,2.88794785343303e-07
"49",0.0789190354925676,2.39663770068731,3.55218273222801e-07
"50",0.0789190354925676,2.70084603728894,4.77012254201396e-07
"51",0.0789190354925676,3.04366793322471,7.35469819624305e-07
"52",0.0789190354925676,3.43000465774025,1.39986858354822e-06
"53",0.0789190354925676,3.86537960455334,3.2268220812927e-06
"54",0.0789190354925676,4.3560172589213,1.78559138072547e-05
"55",0.0789190354925676,4.90893218810079,1.50016569272711e-05
"56",0.0789190354925676,5.53202932748238,2.66753897106965e-06
"57",0.0789190354925676,6.23421699617432,1.12433160995418e-06
"58",0.0789190354925676,7.02553425780127,5.7098875100136e-07
"59",0.0789190354925676,7.91729444737458,3.40721236291567e-07
"60",0.0789190354925676,8.92224691621474,2.27478399588489e-07
"61",0.0789190354925676,10.0547593073669,1.63354192900215e-07
"62",0.0789190354925676,11.3310229674714,1.23166611841635e-07
"63",0.0789190354925676,12.7692844318308,9.61164646493588e-08
"64",0.0789190354925676,14.3901062921755,7.69581025746987e-08
"65",0.0789190354925676,16.2166611767156,6.28676384297942e-08
"66",0.0789190354925676,18.2750630454611,5.21977722718139e-08
"67",0.0789190354925676,20.5947405372886,4.39347264792006e-08
"68",0.0789190354925676,23.2088577064352,3.7414275632574e-08
"69",0.0789190354925676,26.1547881636227,3.21896149118871e-08
"70",0.0789190354925676,29.4746494005304,2.79479641556107e-08
"71",0.0789190354925676,33.2159049367678,2.44675096261354e-08
"72",0.0789190354925676,37.4320428981435,2.15849370984764e-08
"73",0.0789190354925676,42.1833407277567,1.91771571755858e-08
"74",0.0789190354925676,47.5377269628604,1.71516947049692e-08
"75",0.0789190354925676,53.5717523981804,1.54374234963887e-08
"76",0.0789190354925676,60.3716845202576,1.39786953063064e-08
"77",0.0789190354925676,68.0347408597613,1.2731218530625e-08
"78",0.0789190354925676,76.6704788948157,1.16602750930405e-08
"79",0.0789190354925676,86.4023623765591,1.07371552403217e-08
"80",0.0789190354925676,97.369526470442,9.93909012293761e-09
"81",0.086453167903021,0.00773615599602615,4.50641883266403e-08
"82",0.086453167903021,0.00871811632593622,4.88198116552155e-08
"83",0.086453167903021,0.00982471815609684,5.35280219543367e-08
"84",0.086453167903021,0.0110717823940452,5.90074112834047e-08
"85",0.086453167903021,0.0124771381156638,6.49910534802227e-08
"86",0.086453167903021,0.0140608774645968,7.15591234975986e-08
"87",0.086453167903021,0.0158456429063812,7.91324334194926e-08
"88",0.086453167903021,0.0178569509441173,8.81938409279114e-08
"89",0.086453167903021,0.0201235569237899,9.92227444115788e-08
"90",0.086453167903021,0.0226778661448035,1.12774282135546e-07
"91",0.086453167903021,0.0255563971533103,1.2959603593261e-07
"92",0.086453167903021,0.028800303841964,1.50766625628995e-07
"93",0.086453167903021,0.0324559638204717,1.77907349439931e-07
"94",0.086453167903021,0.0365756414687857,2.13484147812435e-07
"95",0.086453167903021,0.0412182351524976,2.6138201858733e-07
"96",0.086453167903021,0.046450119283253,3.27921844889959e-07
"97",0.086453167903021,0.0523460932629886,4.23799701652247e-07
"98",0.086453167903021,0.0589904508788938,5.67654507423754e-07
"99",0.086453167903021,0.0664781854380647,7.91636854469648e-07
"100",0.086453167903021,0.0749163478714641,1.14453660102705e-06
"101",0.086453167903021,0.0844255772237817,1.66606720455765e-06
"102",0.086453167903021,0.0951418254103614,2.26378357809548e-06
"103",0.086453167903021,0.107218300899764,2.53254588092901e-06
"104",0.086453167903021,0.120827659110484,2.1944190121503e-06
"105",0.086453167903021,0.136164470837566,1.62509011946352e-06
"106",0.086453167903021,0.15344800399982,1.15690081304006e-06
"107",0.086453167903021,0.17292535847782,8.46181891487508e-07
"108",0.086453167903021,0.194874998860967,6.49555938487438e-07
"109",0.086453167903021,0.219610735610721,5.22955363009111e-07
"110",0.086453167903021,0.247486211558061,4.38959954323449e-07
"111",0.086453167903021,0.278899957877885,3.81666698389797e-07
"112",0.086453167903021,0.314301091824815,3.41943672671325e-07
"113",0.086453167903021,0.354195737690013,3.1419521486383e-07
"114",0.086453167903021,0.399154262778375,2.94716905767335e-07
"115",0.086453167903021,0.449819431857721,2.80976015813915e-07
"116",0.086453167903021,0.506915596662808,2.71014840190055e-07
"117",0.086453167903021,0.571259051835023,2.63269076235744e-07
"118",0.086453167903021,0.643769705354959,2.5652588014143e-07
"119",0.086453167903021,0.725484230318156,2.49949096523504e-07
"120",0.086453167903021,0.817570886082816,2.4323051941395e-07
"121",0.086453167903021,0.921346220685057,2.36612208204367e-07
"122",0.086453167903021,1.03829389331343,2.3083833945632e-07
"123",0.086453167903021,1.17008588594458,2.27011064501161e-07
"124",0.086453167903021,1.31860640739935,2.26396954425233e-07
"125",0.086453167903021,1.48597883157183,2.30429492748473e-07
"126",0.086453167903021,1.67459605496277,2.40843917826478e-07
"127",0.086453167903021,1.88715470753416,2.60041466675101e-07
"128",0.086453167903021,2.12669370599198,2.91870582086048e-07
"129",0.086453167903021,2.39663770068731,3.43171764799541e-07
"130",0.086453167903021,2.70084603728894,4.27387979823552e-07
"131",0.086453167903021,3.04366793322471,5.72922237275152e-07
"132",0.086453167903021,3.43000465774025,8.36915856216374e-07
"133",0.086453167903021,3.86537960455334,1.28557817367415e-06
"134",0.086453167903021,4.3560172589213,1.79668486655193e-06
"135",0.086453167903021,4.90893218810079,1.877370178615e-06
"136",0.086453167903021,5.53202932748238,1.39935165911228e-06
"137",0.086453167903021,6.23421699617432,8.78606843692556e-07
"138",0.086453167903021,7.02553425780127,5.4467860362834e-07
"139",0.086453167903021,7.91729444737458,3.55792509983386e-07
"140",0.086453167903021,8.92224691621474,2.46827447779165e-07
"141",0.086453167903021,10.0547593073669,1.80037033244344e-07
"142",0.086453167903021,11.3310229674714,1.36500668316228e-07
"143",0.086453167903021,12.7692844318308,1.06620502632389e-07
"144",0.086453167903021,14.3901062921755,8.52510477731577e-08
"145",0.086453167903021,16.2166611767156,6.94636818122556e-08
"146",0.086453167903021,18.2750630454611,5.74950413231787e-08
"147",0.086453167903021,20.5947405372886,4.82250339102249e-08
"148",0.086453167903021,23.2088577064352,4.0920924150455e-08
"149",0.086453167903021,26.1547881636227,3.50765943623156e-08
"150",0.086453167903021,29.4746494005304,3.03437691546353e-08
"151",0.086453167903021,33.2159049367678,2.64689440561298e-08
"152",0.086453167903021,37.4320428981435,2.32661529979692e-08
"153",0.086453167903021,42.1833407277567,2.05973272878721e-08
"154",0.086453167903021,47.5377269628604,1.83575822579369e-08
"155",0.086453167903021,53.5717523981804,1.64665264848856e-08
"156",0.086453167903021,60.3716845202576,1.48603719296385e-08
"157",0.086453167903021,68.0347408597613,1.34895874153527e-08
"158",0.086453167903021,76.6704788948157,1.23146949370733e-08
"159",0.086453167903021,86.4023623765591,1.13036398526467e-08
"160",0.086453167903021,97.369526470442,1.04303936871773e-08
"161",0.0947065583584311,0.00773615599602615,5.06708680733625e-08
"162",0.0947065583584311,0.00871811632593622,5.48178599369432e-08
"163",0.0947065583584311,0.00982471815609684,5.96637702051755e-08
"164",0.0947065583584311,0.0110717823940452,6.49805785563182e-08
"165",0.0947065583584311,0.0124771381156638,7.07966536576861e-08
"166",0.0947065583584311,0.0140608774645968,7.7425254590858e-08
"167",0.0947065583584311,0.0158456429063812,8.52297880698049e-08
"168",0.0947065583584311,0.0178569509441173,9.45417843801546e-08
"169",0.0947065583584311,0.0201235569237899,1.0571470258006e-07
"170",0.0947065583584311,0.0226778661448035,1.19189151295498e-07
"171",0.0947065583584311,0.0255563971533103,1.35591839294525e-07
"172",0.0947065583584311,0.028800303841964,1.55845166124949e-07
"173",0.0947065583584311,0.0324559638204717,1.81292304723195e-07
"174",0.0947065583584311,0.0365756414687857,2.13899070993685e-07
"175",0.0947065583584311,0.0412182351524976,2.56542420882435e-07
"176",0.0947065583584311,0.046450119283253,3.13583274575869e-07
"177",0.0947065583584311,0.0523460932629886,3.91599016513483e-07
"178",0.0947065583584311,0.0589904508788938,5.00524076494936e-07
"179",0.0947065583584311,0.0664781854380647,6.54247503707468e-07
"180",0.0947065583584311,0.0749163478714641,8.67508410784857e-07
"181",0.0947065583584311,0.0844255772237817,1.13924648049186e-06
"182",0.0947065583584311,0.0951418254103614,1.41383647536402e-06
"183",0.0947065583584311,0.107218300899764,1.56181898295064e-06
"184",0.0947065583584311,0.120827659110484,1.48672700255872e-06
"185",0.0947065583584311,0.136164470837566,1.25401438656563e-06
"186",0.0947065583584311,0.15344800399982,9.97646066436466e-07
"187",0.0947065583584311,0.17292535847782,7.88701055991597e-07
"188",0.0947065583584311,0.194874998860967,6.36521133016503e-07
"189",0.0947065583584311,0.219610735610721,5.29215600714192e-07
"190",0.0947065583584311,0.247486211558061,4.53701646806213e-07
"191",0.0947065583584311,0.278899957877885,4.003056627248e-07
"192",0.0947065583584311,0.314301091824815,3.62431747137189e-07
"193",0.0947065583584311,0.354195737690013,3.35628844920608e-07
"194",0.0947065583584311,0.399154262778375,3.16766920416478e-07
"195",0.0947065583584311,0.449819431857721,3.03516513689969e-07
"196",0.0947065583584311,0.506915596662808,2.94030499998591e-07
"197",0.0947065583584311,0.571259051835023,2.86747819256582e-07
"198",0.0947065583584311,0.643769705354959,2.80372551874631e-07
"199",0.0947065583584311,0.725484230318156,2.7400704697788e-07
"200",0.0947065583584311,0.817570886082816,2.67215561132852e-07
"201",0.0947065583584311,0.921346220685057,2.60179923227216e-07
"202",0.0947065583584311,1.03829389331343,2.53620912811968e-07
"203",0.0947065583584311,1.17008588594458,2.48635454661196e-07
