"","x","y","prob"
"1",0.0833860008314195,0.0140451318749001,4.88401809469398e-08
"2",0.0833860008314195,0.0158571732859043,5.32242158862014e-08
"3",0.0833860008314195,0.0179029963448447,5.64141604655088e-08
"4",0.0833860008314195,0.0202127625362102,6.00017745240583e-08
"5",0.0833860008314195,0.0228205246471422,6.49183861814849e-08
"6",0.0833860008314195,0.0257647288062617,7.14875799432228e-08
"7",0.0833860008314195,0.0290887812933496,7.99924679288147e-08
"8",0.0833860008314195,0.0328416884763282,9.08607139720116e-08
"9",0.0833860008314195,0.0370787793101107,1.0471709092762e-07
"10",0.0833860008314195,0.0418625210490885,1.22456988395064e-07
"11",0.0833860008314195,0.0472634401992707,1.4542406297566e-07
"12",0.0833860008314195,0.0533611622876372,1.75679926635587e-07
"13",0.0833860008314195,0.0602455857779793,2.16500187926592e-07
"14",0.0833860008314195,0.068018207440222,2.73383643633649e-07
"15",0.0833860008314195,0.0767936187130928,3.56015528763075e-07
"16",0.0833860008314195,0.0867011951209492,4.83003222891944e-07
"17",0.0833860008314195,0.0978870036517667,6.9307814769173e-07
"18",0.0833860008314195,0.110515956216684,1.07621429565041e-06
"19",0.0833860008314195,0.124774240939467,2.00393139863627e-06
"20",0.0833860008314195,0.140872067120293,1.04678301898938e-05
"21",0.0833860008314195,0.159046764342746,0.000136130847079705
"22",0.0833860008314195,0.179566281414019,6.19538432013193e-05
"23",0.0833860008314195,0.202733136723062,3.87995995632893e-06
"24",0.0833860008314195,0.228888878256644,1.62196007437386e-06
"25",0.0833860008314195,0.258419119027152,1.10885246235252e-06
"26",0.0833860008314195,0.291759222149235,8.10105660078807e-07
"27",0.0833860008314195,0.329400719380142,6.30809042267504e-07
"28",0.0833860008314195,0.371898557752033,5.17472928040767e-07
"29",0.0833860008314195,0.419879281133045,4.42612734218011e-07
"30",0.0833860008314195,0.474050267337556,3.91580014789859e-07
"31",0.0833860008314195,0.535210156967953,3.56168316074372e-07
"32",0.0833860008314195,0.604260627739904,3.31267774822817e-07
"33",0.0833860008314195,0.682219687879515,3.13386864044975e-07
"34",0.0833860008314195,0.770236684576374,2.99929924782133e-07
"35",0.0833860008314195,0.869609248761493,2.88833358562308e-07
"36",0.0833860008314195,0.981802426026287,2.78524796717441e-07
"37",0.0833860008314195,1.10847027572896,2.68128496716297e-07
"38",0.0833860008314195,1.25148025672299,2.57377492287008e-07
"39",0.0833860008314195,1.41294075922556,2.46716230890018e-07
"40",0.0833860008314195,1.59523218872704,2.36980145524183e-07
"41",0.0833860008314195,1.80104206021042,2.2902597389919e-07
"42",0.0833860008314195,2.03340462007316,2.23545624683935e-07
"43",0.0833860008314195,2.29574557989601,2.20990037563973e-07
"44",0.0833860008314195,2.5919326215667,2.21368562247488e-07
